"","station","hour","Transmitter","depth","habitat","Diel","tidemeters","tidestate","benthos","rugosity","dets"
"8825","BTT13","2018-07-23 20:00:00","A69-1602-65069",2.8,"basin","Day",0.187967,"incoming","seagrass",3,11
"8826","BTT54","2018-07-23 20:00:00","A69-1602-65070",3.4,"channel","Day",0.107405,"outgoing","sand",1,2
"8827","BTT46","2018-07-23 20:00:00","A69-1602-65071",2,"basin","Day",0.051766,"incoming","seagrass",1,0
"8828","BTT17","2018-07-23 20:00:00","A69-1602-65155",3,"bank","Day",0.002617,"low","sand",1,10
"8829","BTT37","2018-07-23 20:00:00","A69-1602-65067",3,"bank","Day",0.051766,"incoming","seagrass",3,10
"8830","BTT18","2018-07-23 21:00:00","A69-1602-65064",2.1,"channel","Night",0.187967,"incoming","seagrass",2,1
"8831","BTT27","2018-07-23 21:00:00","A69-1602-65065",2.7,"bank","Night",0.187967,"incoming","sand",1,0
"8832","BTT7","2018-07-23 21:00:00","A69-1602-65066",1.6,"basin","Night",0.052929,"low","seagrass",2,11
"8833","BTT49","2018-07-23 21:00:00","A69-1602-65068",3,"channel","Night",0.100904,"incoming","seagrass",3,0
"8834","BTT13","2018-07-23 21:00:00","A69-1602-65069",2.8,"basin","Night",0.320813,"incoming","seagrass",3,12
"8835","BTT54","2018-07-23 21:00:00","A69-1602-65070",3.4,"channel","Night",0.0264,"low","sand",1,0
"8836","BTT46","2018-07-23 21:00:00","A69-1602-65071",2,"basin","Night",0.100904,"incoming","seagrass",1,0
"8837","BTT17","2018-07-23 21:00:00","A69-1602-65155",3,"bank","Night",0.052929,"low","sand",1,9
"8838","BTT37","2018-07-23 21:00:00","A69-1602-65067",3,"bank","Night",0.100904,"incoming","seagrass",3,10
"8839","BTT18","2018-07-23 22:00:00","A69-1602-65064",2.1,"channel","Night",0.320813,"incoming","seagrass",2,1
"8840","BTT27","2018-07-23 22:00:00","A69-1602-65065",2.7,"bank","Night",0.320813,"incoming","sand",1,0
"8841","BTT7","2018-07-23 22:00:00","A69-1602-65066",1.6,"basin","Night",0.149405,"incoming","seagrass",2,12
"8842","BTT49","2018-07-23 22:00:00","A69-1602-65068",3,"channel","Night",0.153033,"incoming","seagrass",3,0
"8843","BTT13","2018-07-23 22:00:00","A69-1602-65069",2.8,"basin","Night",0.440235,"high","seagrass",3,10
"8844","BTT54","2018-07-23 22:00:00","A69-1602-65070",3.4,"channel","Night",0.007414,"low","sand",1,1
"8845","BTT46","2018-07-23 22:00:00","A69-1602-65071",2,"basin","Night",0.153033,"incoming","seagrass",1,1
"8846","BTT17","2018-07-23 22:00:00","A69-1602-65155",3,"bank","Night",0.149405,"incoming","sand",1,7
"8847","BTT37","2018-07-23 22:00:00","A69-1602-65067",3,"bank","Night",0.153033,"incoming","seagrass",3,12
"8848","BTT18","2018-07-23 23:00:00","A69-1602-65064",2.1,"channel","Night",0.440235,"high","seagrass",2,2
"8849","BTT27","2018-07-23 23:00:00","A69-1602-65065",2.7,"bank","Night",0.440235,"high","sand",1,0
"8850","BTT7","2018-07-23 23:00:00","A69-1602-65066",1.6,"basin","Night",0.251489,"incoming","seagrass",2,11
"8851","BTT49","2018-07-23 23:00:00","A69-1602-65068",3,"channel","Night",0.200391,"incoming","seagrass",3,1
"8852","BTT13","2018-07-23 23:00:00","A69-1602-65069",2.8,"basin","Night",0.508325,"high","seagrass",3,10
"8853","BTT54","2018-07-23 23:00:00","A69-1602-65070",3.4,"channel","Night",0.070347,"low","sand",1,0
"8854","BTT46","2018-07-23 23:00:00","A69-1602-65071",2,"basin","Night",0.200391,"incoming","seagrass",1,0
"8855","BTT17","2018-07-23 23:00:00","A69-1602-65155",3,"bank","Night",0.251489,"incoming","sand",1,5
"8856","BTT37","2018-07-23 23:00:00","A69-1602-65067",3,"bank","Night",0.200391,"incoming","seagrass",3,10
"8857","BTT18","2018-07-24 00:00:00","A69-1602-65064",2.1,"channel","Night",0.508325,"high","seagrass",2,2
"8858","BTT27","2018-07-24 00:00:00","A69-1602-65065",2.7,"bank","Night",0.508325,"high","sand",1,0
"8859","BTT7","2018-07-24 00:00:00","A69-1602-65066",1.6,"basin","Night",0.323387,"high","seagrass",2,9
"8860","BTT49","2018-07-24 00:00:00","A69-1602-65068",3,"channel","Night",0.232472,"high","seagrass",3,1
"8861","BTT13","2018-07-24 00:00:00","A69-1602-65069",2.8,"basin","Night",0.501726,"high","seagrass",3,11
"8862","BTT54","2018-07-24 00:00:00","A69-1602-65070",3.4,"channel","Night",0.187967,"incoming","sand",1,2
"8863","BTT46","2018-07-24 00:00:00","A69-1602-65071",2,"basin","Night",0.232472,"high","seagrass",1,4
"8864","BTT17","2018-07-24 00:00:00","A69-1602-65155",3,"bank","Night",0.323387,"high","sand",1,6
"8865","BTT37","2018-07-24 00:00:00","A69-1602-65067",3,"bank","Night",0.232472,"high","seagrass",3,12
"8866","BTT18","2018-07-24 01:00:00","A69-1602-65064",2.1,"channel","Night",0.501726,"high","seagrass",2,0
"8867","BTT27","2018-07-24 01:00:00","A69-1602-65065",2.7,"bank","Night",0.501726,"high","sand",1,0
"8868","BTT7","2018-07-24 01:00:00","A69-1602-65066",1.6,"basin","Night",0.330046,"high","seagrass",2,12
"8869","BTT49","2018-07-24 01:00:00","A69-1602-65068",3,"channel","Night",0.238429,"high","seagrass",3,0
"8870","BTT13","2018-07-24 01:00:00","A69-1602-65069",2.8,"basin","Night",0.450342,"outgoing","seagrass",3,10
"8871","BTT54","2018-07-24 01:00:00","A69-1602-65070",3.4,"channel","Night",0.320813,"incoming","sand",1,5
"8872","BTT46","2018-07-24 01:00:00","A69-1602-65071",2,"basin","Night",0.238429,"high","seagrass",1,6
"8873","BTT17","2018-07-24 01:00:00","A69-1602-65155",3,"bank","Night",0.330046,"high","sand",1,6
"8874","BTT37","2018-07-24 01:00:00","A69-1602-65067",3,"bank","Night",0.238429,"high","seagrass",3,10
"8875","BTT18","2018-07-24 02:00:00","A69-1602-65064",2.1,"channel","Night",0.450342,"outgoing","seagrass",2,5
"8876","BTT27","2018-07-24 02:00:00","A69-1602-65065",2.7,"bank","Night",0.450342,"outgoing","sand",1,6
"8877","BTT7","2018-07-24 02:00:00","A69-1602-65066",1.6,"basin","Night",0.302527,"high","seagrass",2,10
"8878","BTT49","2018-07-24 02:00:00","A69-1602-65068",3,"channel","Night",0.21868,"high","seagrass",3,2
"8879","BTT13","2018-07-24 02:00:00","A69-1602-65069",2.8,"basin","Night",0.370331,"outgoing","seagrass",3,13
"8880","BTT54","2018-07-24 02:00:00","A69-1602-65070",3.4,"channel","Night",0.440235,"high","sand",1,6
"8881","BTT46","2018-07-24 02:00:00","A69-1602-65071",2,"basin","Night",0.21868,"high","seagrass",1,4
"8882","BTT17","2018-07-24 02:00:00","A69-1602-65155",3,"bank","Night",0.302527,"high","sand",1,4
"8883","BTT37","2018-07-24 02:00:00","A69-1602-65067",3,"bank","Night",0.21868,"high","seagrass",3,12
"8884","BTT18","2018-07-24 03:00:00","A69-1602-65064",2.1,"channel","Night",0.370331,"outgoing","seagrass",2,1
"8885","BTT27","2018-07-24 03:00:00","A69-1602-65065",2.7,"bank","Night",0.370331,"outgoing","sand",1,2
"8886","BTT7","2018-07-24 03:00:00","A69-1602-65066",1.6,"basin","Night",0.252992,"outgoing","seagrass",2,12
"8887","BTT49","2018-07-24 03:00:00","A69-1602-65068",3,"channel","Night",0.182323,"outgoing","seagrass",3,0
"8888","BTT13","2018-07-24 03:00:00","A69-1602-65069",2.8,"basin","Night",0.285991,"outgoing","seagrass",3,11
"8889","BTT54","2018-07-24 03:00:00","A69-1602-65070",3.4,"channel","Night",0.508325,"high","sand",1,6
"8890","BTT46","2018-07-24 03:00:00","A69-1602-65071",2,"basin","Night",0.182323,"outgoing","seagrass",1,11
"8891","BTT17","2018-07-24 03:00:00","A69-1602-65155",3,"bank","Night",0.252992,"outgoing","sand",1,10
"8892","BTT37","2018-07-24 03:00:00","A69-1602-65067",3,"bank","Night",0.182323,"outgoing","seagrass",3,12
"8893","BTT18","2018-07-24 04:00:00","A69-1602-65064",2.1,"channel","Night",0.285991,"outgoing","seagrass",2,1
"8894","BTT27","2018-07-24 04:00:00","A69-1602-65065",2.7,"bank","Night",0.285991,"outgoing","sand",1,4
"8895","BTT7","2018-07-24 04:00:00","A69-1602-65066",1.6,"basin","Night",0.192107,"outgoing","seagrass",2,11
"8896","BTT49","2018-07-24 04:00:00","A69-1602-65068",3,"channel","Night",0.145972,"low","seagrass",3,1
"8897","BTT13","2018-07-24 04:00:00","A69-1602-65069",2.8,"basin","Night",0.224986,"low","seagrass",3,12
"8898","BTT54","2018-07-24 04:00:00","A69-1602-65070",3.4,"channel","Night",0.501726,"high","sand",1,8
"8899","BTT46","2018-07-24 04:00:00","A69-1602-65071",2,"basin","Night",0.145972,"low","seagrass",1,10
"8900","BTT17","2018-07-24 04:00:00","A69-1602-65155",3,"bank","Night",0.192107,"outgoing","sand",1,10
"8901","BTT37","2018-07-24 04:00:00","A69-1602-65067",3,"bank","Night",0.145972,"low","seagrass",3,7
"8902","BTT18","2018-07-24 05:00:00","A69-1602-65064",2.1,"channel","Night",0.224986,"low","seagrass",2,4
"8903","BTT27","2018-07-24 05:00:00","A69-1602-65065",2.7,"bank","Night",0.224986,"low","sand",1,5
"8904","BTT7","2018-07-24 05:00:00","A69-1602-65066",1.6,"basin","Night",0.134063,"outgoing","seagrass",2,10
"8905","BTT49","2018-07-24 05:00:00","A69-1602-65068",3,"channel","Night",0.127827,"low","seagrass",3,1
"8906","BTT13","2018-07-24 05:00:00","A69-1602-65069",2.8,"basin","Night",0.210911,"low","seagrass",3,12
"8907","BTT54","2018-07-24 05:00:00","A69-1602-65070",3.4,"channel","Night",0.450342,"outgoing","sand",1,9
"8908","BTT46","2018-07-24 05:00:00","A69-1602-65071",2,"basin","Night",0.127827,"low","seagrass",1,2
"8909","BTT17","2018-07-24 05:00:00","A69-1602-65155",3,"bank","Night",0.134063,"outgoing","sand",1,8
"8910","BTT37","2018-07-24 05:00:00","A69-1602-65067",3,"bank","Night",0.127827,"low","seagrass",3,10
"8911","BTT18","2018-07-24 06:00:00","A69-1602-65064",2.1,"channel","Night",0.210911,"low","seagrass",2,3
"8912","BTT27","2018-07-24 06:00:00","A69-1602-65065",2.7,"bank","Night",0.210911,"low","sand",1,3
"8913","BTT7","2018-07-24 06:00:00","A69-1602-65066",1.6,"basin","Night",0.093293,"low","seagrass",2,12
"8914","BTT49","2018-07-24 06:00:00","A69-1602-65068",3,"channel","Night",0.141548,"low","seagrass",3,0
"8915","BTT13","2018-07-24 06:00:00","A69-1602-65069",2.8,"basin","Night",0.297464,"low","seagrass",3,9
"8916","BTT54","2018-07-24 06:00:00","A69-1602-65070",3.4,"channel","Night",0.370331,"outgoing","sand",1,11
"8917","BTT46","2018-07-24 06:00:00","A69-1602-65071",2,"basin","Night",0.141548,"low","seagrass",1,2
"8918","BTT17","2018-07-24 06:00:00","A69-1602-65155",3,"bank","Night",0.093293,"low","sand",1,8
"8919","BTT37","2018-07-24 06:00:00","A69-1602-65067",3,"bank","Night",0.141548,"low","seagrass",3,10
"8920","BTT18","2018-07-24 07:00:00","A69-1602-65064",2.1,"channel","Day",0.297464,"low","seagrass",2,4
"8921","BTT27","2018-07-24 07:00:00","A69-1602-65065",2.7,"bank","Day",0.297464,"low","sand",1,0
"8922","BTT7","2018-07-24 07:00:00","A69-1602-65066",1.6,"basin","Day",0.081692,"low","seagrass",2,11
"8923","BTT49","2018-07-24 07:00:00","A69-1602-65068",3,"channel","Day",0.189401,"incoming","seagrass",3,1
"8924","BTT13","2018-07-24 07:00:00","A69-1602-65069",2.8,"basin","Day",0.471312,"incoming","seagrass",3,12
"8925","BTT54","2018-07-24 07:00:00","A69-1602-65070",3.4,"channel","Day",0.285991,"outgoing","sand",1,12
"8926","BTT46","2018-07-24 07:00:00","A69-1602-65071",2,"basin","Day",0.189401,"incoming","seagrass",1,2
"8927","BTT17","2018-07-24 07:00:00","A69-1602-65155",3,"bank","Day",0.081692,"low","sand",1,6
"8928","BTT37","2018-07-24 07:00:00","A69-1602-65067",3,"bank","Day",0.189401,"incoming","seagrass",3,12
"8929","BTT18","2018-07-24 08:00:00","A69-1602-65064",2.1,"channel","Day",0.471312,"incoming","seagrass",2,2
"8930","BTT27","2018-07-24 08:00:00","A69-1602-65065",2.7,"bank","Day",0.471312,"incoming","sand",1,1
"8931","BTT7","2018-07-24 08:00:00","A69-1602-65066",1.6,"basin","Day",0.159541,"low","seagrass",2,12
"8932","BTT49","2018-07-24 08:00:00","A69-1602-65068",3,"channel","Day",0.256677,"incoming","seagrass",3,1
"8933","BTT13","2018-07-24 08:00:00","A69-1602-65069",2.8,"basin","Day",0.665018,"incoming","seagrass",3,12
"8934","BTT54","2018-07-24 08:00:00","A69-1602-65070",3.4,"channel","Day",0.224986,"low","sand",1,7
"8935","BTT46","2018-07-24 08:00:00","A69-1602-65071",2,"basin","Day",0.256677,"incoming","seagrass",1,3
"8936","BTT17","2018-07-24 08:00:00","A69-1602-65155",3,"bank","Day",0.159541,"low","sand",1,6
"8937","BTT37","2018-07-24 08:00:00","A69-1602-65067",3,"bank","Day",0.256677,"incoming","seagrass",3,12
"8938","BTT18","2018-07-24 09:00:00","A69-1602-65064",2.1,"channel","Day",0.665018,"incoming","seagrass",2,2
"8939","BTT27","2018-07-24 09:00:00","A69-1602-65065",2.7,"bank","Day",0.665018,"incoming","sand",1,0
"8940","BTT7","2018-07-24 09:00:00","A69-1602-65066",1.6,"basin","Day",0.31799,"incoming","seagrass",2,10
"8941","BTT49","2018-07-24 09:00:00","A69-1602-65068",3,"channel","Day",0.325829,"incoming","seagrass",3,3
"8942","BTT13","2018-07-24 09:00:00","A69-1602-65069",2.8,"basin","Day",0.825376,"incoming","seagrass",3,12
"8943","BTT54","2018-07-24 09:00:00","A69-1602-65070",3.4,"channel","Day",0.210911,"low","sand",1,7
"8944","BTT46","2018-07-24 09:00:00","A69-1602-65071",2,"basin","Day",0.325829,"incoming","seagrass",1,4
"8945","BTT17","2018-07-24 09:00:00","A69-1602-65155",3,"bank","Day",0.31799,"incoming","sand",1,9
"8946","BTT37","2018-07-24 09:00:00","A69-1602-65067",3,"bank","Day",0.325829,"incoming","seagrass",3,11
"8947","BTT18","2018-07-24 10:00:00","A69-1602-65064",2.1,"channel","Day",0.825376,"incoming","seagrass",2,1
"8948","BTT27","2018-07-24 10:00:00","A69-1602-65065",2.7,"bank","Day",0.825376,"incoming","sand",1,1
"8949","BTT7","2018-07-24 10:00:00","A69-1602-65066",1.6,"basin","Day",0.477332,"incoming","seagrass",2,10
"8950","BTT49","2018-07-24 10:00:00","A69-1602-65068",3,"channel","Day",0.384103,"incoming","seagrass",3,3
"8951","BTT13","2018-07-24 10:00:00","A69-1602-65069",2.8,"basin","Day",0.917801,"high","seagrass",3,11
"8952","BTT54","2018-07-24 10:00:00","A69-1602-65070",3.4,"channel","Day",0.297464,"low","sand",1,2
"8953","BTT46","2018-07-24 10:00:00","A69-1602-65071",2,"basin","Day",0.384103,"incoming","seagrass",1,1
"8954","BTT17","2018-07-24 10:00:00","A69-1602-65155",3,"bank","Day",0.477332,"incoming","sand",1,11
"8955","BTT37","2018-07-24 10:00:00","A69-1602-65067",3,"bank","Day",0.384103,"incoming","seagrass",3,11
"8956","BTT18","2018-07-24 11:00:00","A69-1602-65064",2.1,"channel","Day",0.917801,"high","seagrass",2,0
"8957","BTT27","2018-07-24 11:00:00","A69-1602-65065",2.7,"bank","Day",0.917801,"high","sand",1,0
"8958","BTT7","2018-07-24 11:00:00","A69-1602-65066",1.6,"basin","Day",0.583341,"high","seagrass",2,10
"8959","BTT49","2018-07-24 11:00:00","A69-1602-65068",3,"channel","Day",0.422823,"high","seagrass",3,3
"8960","BTT13","2018-07-24 11:00:00","A69-1602-65069",2.8,"basin","Day",0.918149,"high","seagrass",3,11
"8961","BTT54","2018-07-24 11:00:00","A69-1602-65070",3.4,"channel","Day",0.471312,"incoming","sand",1,11
"8962","BTT46","2018-07-24 11:00:00","A69-1602-65071",2,"basin","Day",0.422823,"high","seagrass",1,2
"8963","BTT17","2018-07-24 11:00:00","A69-1602-65155",3,"bank","Day",0.583341,"high","sand",1,6
"8964","BTT37","2018-07-24 11:00:00","A69-1602-65067",3,"bank","Day",0.422823,"high","seagrass",3,11
"8965","BTT18","2018-07-24 12:00:00","A69-1602-65064",2.1,"channel","Day",0.918149,"high","seagrass",2,0
"8966","BTT27","2018-07-24 12:00:00","A69-1602-65065",2.7,"bank","Day",0.918149,"high","sand",1,0
"8967","BTT7","2018-07-24 12:00:00","A69-1602-65066",1.6,"basin","Day",0.601436,"high","seagrass",2,10
"8968","BTT49","2018-07-24 12:00:00","A69-1602-65068",3,"channel","Day",0.432911,"high","seagrass",3,7
"8969","BTT13","2018-07-24 12:00:00","A69-1602-65069",2.8,"basin","Day",0.85559,"high","seagrass",3,12
"8970","BTT54","2018-07-24 12:00:00","A69-1602-65070",3.4,"channel","Day",0.665018,"incoming","sand",1,12
"8971","BTT46","2018-07-24 12:00:00","A69-1602-65071",2,"basin","Day",0.432911,"high","seagrass",1,3
"8972","BTT17","2018-07-24 12:00:00","A69-1602-65155",3,"bank","Day",0.601436,"high","sand",1,6
"8973","BTT37","2018-07-24 12:00:00","A69-1602-65067",3,"bank","Day",0.432911,"high","seagrass",3,12
"8974","BTT18","2018-07-24 13:00:00","A69-1602-65064",2.1,"channel","Day",0.85559,"high","seagrass",2,1
"8975","BTT27","2018-07-24 13:00:00","A69-1602-65065",2.7,"bank","Day",0.85559,"high","sand",1,0
"8976","BTT7","2018-07-24 13:00:00","A69-1602-65066",1.6,"basin","Day",0.574568,"high","seagrass",2,10
"8977","BTT49","2018-07-24 13:00:00","A69-1602-65068",3,"channel","Day",0.408295,"high","seagrass",3,9
"8978","BTT13","2018-07-24 13:00:00","A69-1602-65069",2.8,"basin","Day",0.733448,"outgoing","seagrass",3,10
"8979","BTT54","2018-07-24 13:00:00","A69-1602-65070",3.4,"channel","Day",0.825376,"incoming","sand",1,9
"8980","BTT46","2018-07-24 13:00:00","A69-1602-65071",2,"basin","Day",0.408295,"high","seagrass",1,1
"8981","BTT17","2018-07-24 13:00:00","A69-1602-65155",3,"bank","Day",0.574568,"high","sand",1,8
"8982","BTT37","2018-07-24 13:00:00","A69-1602-65067",3,"bank","Day",0.408295,"high","seagrass",3,11
"8983","BTT18","2018-07-24 14:00:00","A69-1602-65064",2.1,"channel","Day",0.733448,"outgoing","seagrass",2,3
"8984","BTT27","2018-07-24 14:00:00","A69-1602-65065",2.7,"bank","Day",0.733448,"outgoing","sand",1,0
"8985","BTT7","2018-07-24 14:00:00","A69-1602-65066",1.6,"basin","Day",0.516006,"outgoing","seagrass",2,10
"8986","BTT49","2018-07-24 14:00:00","A69-1602-65068",3,"channel","Day",0.346876,"outgoing","seagrass",3,7
"8987","BTT13","2018-07-24 14:00:00","A69-1602-65069",2.8,"basin","Day",0.563614,"outgoing","seagrass",3,11
"8988","BTT54","2018-07-24 14:00:00","A69-1602-65070",3.4,"channel","Day",0.917801,"high","sand",1,3
"8989","BTT46","2018-07-24 14:00:00","A69-1602-65071",2,"basin","Day",0.346876,"outgoing","seagrass",1,0
"8990","BTT17","2018-07-24 14:00:00","A69-1602-65155",3,"bank","Day",0.516006,"outgoing","sand",1,10
"8991","BTT37","2018-07-24 14:00:00","A69-1602-65067",3,"bank","Day",0.346876,"outgoing","seagrass",3,12
"8992","BTT18","2018-07-24 15:00:00","A69-1602-65064",2.1,"channel","Day",0.563614,"outgoing","seagrass",2,0
"8993","BTT27","2018-07-24 15:00:00","A69-1602-65065",2.7,"bank","Day",0.563614,"outgoing","sand",1,0
"8994","BTT7","2018-07-24 15:00:00","A69-1602-65066",1.6,"basin","Day",0.42865,"outgoing","seagrass",2,12
"8995","BTT49","2018-07-24 15:00:00","A69-1602-65068",3,"channel","Day",0.255608,"outgoing","seagrass",3,7
"8996","BTT13","2018-07-24 15:00:00","A69-1602-65069",2.8,"basin","Day",0.372921,"outgoing","seagrass",3,11
"8997","BTT54","2018-07-24 15:00:00","A69-1602-65070",3.4,"channel","Day",0.918149,"high","sand",1,0
"8998","BTT46","2018-07-24 15:00:00","A69-1602-65071",2,"basin","Day",0.255608,"outgoing","seagrass",1,1
"8999","BTT17","2018-07-24 15:00:00","A69-1602-65155",3,"bank","Day",0.42865,"outgoing","sand",1,7
"9000","BTT37","2018-07-24 15:00:00","A69-1602-65067",3,"bank","Day",0.255608,"outgoing","seagrass",3,11
"9001","BTT18","2018-07-24 16:00:00","A69-1602-65064",2.1,"channel","Day",0.372921,"outgoing","seagrass",2,4
"9002","BTT27","2018-07-24 16:00:00","A69-1602-65065",2.7,"bank","Day",0.372921,"outgoing","sand",1,0
"9003","BTT7","2018-07-24 16:00:00","A69-1602-65066",1.6,"basin","Day",0.322091,"outgoing","seagrass",2,10
"9004","BTT49","2018-07-24 16:00:00","A69-1602-65068",3,"channel","Day",0.153166,"outgoing","seagrass",3,8
"9005","BTT13","2018-07-24 16:00:00","A69-1602-65069",2.8,"basin","Day",0.195841,"outgoing","seagrass",3,9
"9006","BTT54","2018-07-24 16:00:00","A69-1602-65070",3.4,"channel","Day",0.85559,"high","sand",1,6
"9007","BTT46","2018-07-24 16:00:00","A69-1602-65071",2,"basin","Day",0.153166,"outgoing","seagrass",1,5
"9008","BTT17","2018-07-24 16:00:00","A69-1602-65155",3,"bank","Day",0.322091,"outgoing","sand",1,9
"9009","BTT37","2018-07-24 16:00:00","A69-1602-65067",3,"bank","Day",0.153166,"outgoing","seagrass",3,8
"9010","BTT18","2018-07-24 17:00:00","A69-1602-65064",2.1,"channel","Day",0.195841,"outgoing","seagrass",2,8
"9011","BTT27","2018-07-24 17:00:00","A69-1602-65065",2.7,"bank","Day",0.195841,"outgoing","sand",1,0
"9012","BTT7","2018-07-24 17:00:00","A69-1602-65066",1.6,"basin","Day",0.211253,"outgoing","seagrass",2,12
"9013","BTT49","2018-07-24 17:00:00","A69-1602-65068",3,"channel","Day",0.063745,"outgoing","seagrass",3,9
"9014","BTT13","2018-07-24 17:00:00","A69-1602-65069",2.8,"basin","Day",0.063597,"outgoing","seagrass",3,9
"9015","BTT54","2018-07-24 17:00:00","A69-1602-65070",3.4,"channel","Day",0.733448,"outgoing","sand",1,2
"9016","BTT46","2018-07-24 17:00:00","A69-1602-65071",2,"basin","Day",0.063745,"outgoing","seagrass",1,6
"9017","BTT17","2018-07-24 17:00:00","A69-1602-65155",3,"bank","Day",0.211253,"outgoing","sand",1,8
"9018","BTT37","2018-07-24 17:00:00","A69-1602-65067",3,"bank","Day",0.063745,"outgoing","seagrass",3,10
"9019","BTT18","2018-07-24 18:00:00","A69-1602-65064",2.1,"channel","Day",0.063597,"outgoing","seagrass",2,5
"9020","BTT27","2018-07-24 18:00:00","A69-1602-65065",2.7,"bank","Day",0.063597,"outgoing","sand",1,0
